i,c,d,l,s
8316,2791,24,1149,2466.000000
8317,2791,24,1149,2466.000000
8318,2791,24,1149,2466.000000
8319,2791,24,1149,2466.000000
8320,2791,24,1149,2466.000000
8321,2791,24,1149,2466.000000
8322,2791,24,1149,2466.000000
8323,2791,24,1149,2466.000000
8324,2791,24,1149,2466.000000
8325,2791,24,1149,2466.000000
8326,2791,24,1149,2466.000000
8327,2791,24,1149,2466.000000
8328,2791,24,1149,2466.000000
8329,2791,24,1149,2466.000000
8330,2791,24,1149,2466.000000
8331,2791,24,1149,2466.000000
8332,2791,24,1149,2466.000000
8333,2791,24,1149,2466.000000
8334,2791,24,1149,2466.000000
8335,2791,24,1149,2466.000000
8336,2791,24,1149,2466.000000
8337,2791,24,1149,2466.000000
8338,2791,24,1149,2466.000000
8339,2791,24,1149,2466.000000
8340,2791,24,1149,2466.000000
8341,2791,24,1149,2466.000000
8342,2791,24,1149,2466.000000
8343,2791,24,1149,2466.000000
8344,2791,24,1149,2466.000000
8345,2791,24,1149,2466.000000
8346,2791,24,1149,2466.000000
8347,2791,24,1149,2466.000000
8348,2791,24,1149,2466.000000
8349,2791,24,1149,2466.000000
8350,2791,24,1149,2466.000000
8351,2791,24,1149,2466.000000
8352,2791,24,1149,2466.000000
8353,2791,24,1149,2466.000000
8354,2791,24,1149,2466.000000
8355,2791,24,1149,2466.000000
8356,2791,24,1149,2466.000000
8357,2791,24,1149,2466.000000
8358,2791,24,1149,2466.000000
8359,2791,24,1149,2466.000000
8360,2791,24,1149,2466.000000
8361,2791,24,1149,2466.000000
8362,2791,24,1149,2466.000000
8363,2791,24,1149,2466.000000
8364,2791,24,1149,2466.000000
8365,2791,24,1149,2466.000000
8366,2791,24,1149,2466.000000
8367,2791,24,1149,2466.000000
8368,2791,24,1149,2466.000000
8369,2791,24,1149,2466.000000
8370,2791,24,1149,2466.000000
8371,2791,24,1149,2466.000000
8372,2791,24,1149,2466.000000
8373,2791,24,1149,2466.000000
8374,2791,24,1149,2466.000000
8375,2791,24,1149,2466.000000
8376,2791,24,1149,2466.000000
8377,2791,24,1149,2466.000000
8378,2791,24,1149,2466.000000
8379,2791,24,1149,2466.000000
8380,2791,24,1149,2466.000000
8381,2791,24,1149,2466.000000
8382,2791,24,1149,2466.000000
8383,2791,24,1149,2466.000000
8384,2791,24,1149,2466.000000
8385,2791,24,1149,2466.000000
8386,2791,24,1149,2466.000000
8387,2791,24,1149,2466.000000
8388,2791,24,1149,2466.000000
8389,2791,24,1149,2466.000000
8390,2791,24,1149,2466.000000
8391,2791,24,1149,2466.000000
8392,2791,24,1149,2466.000000
8393,2791,24,1149,2466.000000
8394,2791,24,1149,2466.000000
8395,2791,24,1149,2466.000000
8396,2791,24,1149,2466.000000
8397,2791,24,1149,2466.000000
8398,2791,24,1149,2466.000000
8399,2791,24,1149,2466.000000
8400,2791,24,1149,2466.000000
8401,2791,24,1149,2466.000000
8402,2791,24,1149,2466.000000
8403,2791,24,1149,2466.000000
8404,2791,24,1149,2466.000000
8405,2791,24,1149,2466.000000
8406,2791,24,1149,2466.000000
8407,2791,24,1149,2466.000000
8408,2791,24,1149,2466.000000
8409,2791,24,1149,2466.000000
8410,2791,24,1149,2466.000000
8411,2791,24,1149,2466.000000
8412,2791,24,1149,2466.000000
8413,2791,24,1149,2466.000000
8414,2791,24,1149,2466.000000
8415,2791,24,1149,2466.000000
8416,2791,24,1149,2466.000000
8417,2791,24,1149,2466.000000
8418,2791,24,1149,2466.000000
8419,2791,24,1149,2466.000000
8420,2791,24,1149,2466.000000
8421,2791,24,1149,2466.000000
8422,2791,24,1149,2466.000000
8423,2791,24,1149,2466.000000
8424,2791,24,1149,2466.000000
8425,2791,24,1149,2466.000000
8426,2791,24,1149,2466.000000
8427,2791,24,1149,2466.000000
8428,2791,24,1149,2466.000000
8429,2791,24,1149,2466.000000
8430,2791,24,1149,2466.000000
8431,2791,24,1149,2466.000000
8432,2791,24,1149,2466.000000
8433,2791,24,1149,2466.000000
8434,2791,24,1149,2466.000000
8435,2791,24,1149,2466.000000
8436,2791,24,1149,2466.000000
8437,2791,24,1149,2466.000000
8438,2791,24,1149,2466.000000
8439,2791,24,1149,2466.000000
8440,2791,24,1149,2466.000000
8441,2791,24,1149,2466.000000
8442,2791,24,1149,2466.000000
8443,2791,24,1149,2466.000000
8444,2791,24,1149,2466.000000
8445,2791,24,1149,2466.000000
8446,2791,24,1149,2466.000000
8447,2791,24,1149,2466.000000
8448,2791,24,1149,2466.000000
8449,2791,24,1149,2466.000000
8450,2791,24,1149,2466.000000
8451,2791,24,1149,2466.000000
8452,2791,24,1149,2466.000000
8453,2791,24,1149,2466.000000
8454,2791,24,1149,2466.000000
8455,2791,24,1149,2466.000000
8456,2791,24,1149,2466.000000
8457,2791,24,1149,2466.000000
8458,2791,24,1149,2466.000000
8459,2791,24,1149,2466.000000
8460,2791,24,1149,2466.000000
8461,2791,24,1149,2466.000000
8462,2791,24,1149,2466.000000
8463,2791,24,1149,2466.000000
8464,2791,24,1149,2466.000000
8465,2791,24,1149,2466.000000
8466,2791,24,1149,2466.000000
8467,2791,24,1149,2466.000000
8468,2791,24,1149,2466.000000
8469,2791,24,1149,2466.000000
8470,2791,24,1149,2466.000000
8471,2791,24,1149,2466.000000
8472,2791,24,1149,2466.000000
8473,2791,24,1149,2466.000000
8474,2791,24,1149,2466.000000
8475,2791,24,1149,2466.000000
8476,2791,24,1149,2466.000000
8477,2791,24,1149,2466.000000
8478,2791,24,1149,2466.000000
8479,2791,24,1149,2466.000000
8480,2791,24,1149,2466.000000
8481,2791,24,1149,2466.000000
8482,2791,24,1149,2466.000000
8483,2791,24,1149,2466.000000
8484,2791,24,1149,2466.000000
8485,2791,24,1149,2466.000000
8486,2791,24,1149,2466.000000
8487,2791,24,1149,2466.000000
8488,2791,24,1149,2466.000000
8489,2791,24,1149,2466.000000
8490,2791,24,1149,2466.000000
8491,2791,24,1149,2466.000000
8492,2791,24,1149,2466.000000
8493,2791,24,1149,2466.000000
8494,2791,24,1149,2466.000000
8495,2791,24,1149,2466.000000
8496,2791,24,1149,2466.000000
8497,2791,24,1149,2466.000000
8498,2791,24,1149,2466.000000
8499,2791,24,1149,2466.000000
8500,2791,24,1149,2466.000000
8501,2791,24,1149,2466.000000
8502,2791,24,1149,2466.000000
8503,2791,24,1149,2466.000000
8504,2791,24,1149,2466.000000
8505,2791,24,1149,2466.000000
8506,2791,24,1149,2466.000000
8507,2791,24,1149,2466.000000
8508,2791,24,1149,2466.000000
8509,2791,24,1149,2466.000000
8510,2791,24,1149,2466.000000
8511,2791,24,1149,2466.000000
8512,2791,24,1149,2466.000000
8513,2791,24,1149,2466.000000
8514,2791,24,1149,2466.000000
8515,2791,24,1149,2466.000000
8516,2791,24,1149,2466.000000
8517,2791,24,1149,2466.000000
8518,2791,24,1149,2466.000000
8519,2791,24,1149,2466.000000
8520,2791,24,1149,2466.000000
8521,2791,24,1149,2466.000000
8522,2791,24,1149,2466.000000
8523,2791,24,1149,2466.000000
8524,2791,24,1149,2466.000000
8525,2791,24,1149,2466.000000
8526,2791,24,1149,2466.000000
8527,2791,24,1149,2466.000000
8528,2791,24,1149,2466.000000
8529,2791,24,1149,2466.000000
8530,2791,24,1149,2466.000000
8531,2791,24,1149,2466.000000
8532,2791,24,1149,2466.000000
8533,2791,24,1149,2466.000000
8534,2791,24,1149,2466.000000
8535,2791,24,1149,2466.000000
8536,2791,24,1149,2466.000000
8537,2791,24,1149,2466.000000
8538,2791,24,1149,2466.000000
8539,2791,24,1149,2466.000000
8540,2791,24,1149,2466.000000
8541,2791,24,1149,2466.000000
8542,2791,24,1149,2466.000000
8543,2791,24,1149,2466.000000
8544,2791,24,1149,2466.000000
8545,2791,24,1149,2466.000000
8546,2791,24,1149,2466.000000
8547,2791,24,1149,2466.000000
8548,2791,24,1149,2466.000000
8549,2791,24,1149,2466.000000
8550,2791,24,1149,2466.000000
8551,2791,24,1149,2466.000000
8552,2791,24,1149,2466.000000
8553,2791,24,1149,2466.000000
8554,2791,24,1149,2466.000000
8555,2791,24,1149,2466.000000
8556,2791,24,1149,2466.000000
8557,2791,24,1149,2466.000000
8558,2791,24,1149,2466.000000
8559,2791,24,1149,2466.000000
8560,2791,24,1149,2466.000000
8561,2791,24,1149,2466.000000
8562,2791,24,1149,2466.000000
8563,2791,24,1149,2466.000000
8564,2791,24,1149,2466.000000
8565,2791,24,1149,2466.000000
8566,2791,24,1149,2466.000000
8567,2791,24,1149,2466.000000
8568,2791,24,1149,2466.000000
8569,2791,24,1149,2466.000000
8570,2791,24,1149,2466.000000
8571,2791,24,1149,2466.000000
8572,2791,24,1149,2466.000000
8573,2791,24,1149,2466.000000
8574,2791,24,1149,2466.000000
8575,2791,24,1149,2466.000000
8576,2791,24,1149,2466.000000
8577,2791,24,1149,2466.000000
8578,2791,24,1149,2466.000000
8579,2791,24,1149,2466.000000
8580,2791,24,1149,2466.000000
8581,2791,24,1149,2466.000000
8582,2791,24,1149,2466.000000
8583,2791,24,1149,2466.000000
8584,2791,24,1149,2466.000000
8585,2791,24,1149,2466.000000
8586,2791,24,1149,2466.000000
8587,2791,24,1149,2466.000000
8588,2791,24,1149,2466.000000
8589,2791,24,1149,2466.000000
8590,2791,24,1149,2466.000000
8591,2791,24,1149,2466.000000
8592,2791,24,1149,2466.000000
8593,2791,24,1149,2466.000000
8594,2791,24,1149,2466.000000
8595,2791,24,1149,2466.000000
8596,2791,24,1149,2466.000000
8597,2791,24,1149,2466.000000
8598,2791,24,1149,2466.000000
8599,2791,24,1149,2466.000000
8600,2791,24,1149,2466.000000
8601,2791,24,1149,2466.000000
8602,2791,24,1149,2466.000000
8603,2791,24,1149,2466.000000
8604,2791,24,1149,2466.000000
8605,2791,24,1149,2466.000000
8606,2791,24,1149,2466.000000
8607,2791,24,1149,2466.000000
8608,2791,24,1149,2466.000000
8609,2791,24,1149,2466.000000
8610,2791,24,1149,2466.000000
8611,2791,24,1149,2466.000000
8612,2791,24,1149,2466.000000
8613,2791,24,1149,2466.000000
8614,2791,24,1149,2466.000000
8615,2791,24,1149,2466.000000
8616,2791,24,1149,2466.000000
8617,2791,24,1149,2466.000000
8618,2791,24,1149,2466.000000
8619,2791,24,1149,2466.000000
8620,2791,24,1149,2466.000000
8621,2791,24,1149,2466.000000
8622,2791,24,1149,2466.000000
8623,2791,24,1149,2466.000000
8624,2791,24,1149,2466.000000
8625,2791,24,1149,2466.000000
8626,2791,24,1149,2466.000000
8627,2791,24,1149,2466.000000
8628,2791,24,1149,2466.000000
8629,2791,24,1149,2466.000000
8630,2791,24,1149,2466.000000
8631,2791,24,1149,2466.000000
8632,2791,24,1149,2466.000000
8633,2791,24,1149,2466.000000
8634,2791,24,1149,2466.000000
8635,2791,24,1149,2466.000000
8636,2791,24,1149,2466.000000
8637,2791,24,1149,2466.000000
8638,2791,24,1149,2466.000000
8639,2791,24,1149,2466.000000
8640,2791,24,1149,2466.000000
8641,2791,24,1149,2466.000000
8642,2791,24,1149,2466.000000
8643,2791,24,1149,2466.000000
8644,2791,24,1149,2466.000000
8645,2791,24,1149,2466.000000
8646,2791,24,1149,2466.000000
8647,2791,24,1149,2466.000000
8648,2791,24,1149,2466.000000
8649,2791,24,1149,2466.000000
8650,2791,24,1149,2466.000000
8651,2791,24,1149,2466.000000
8652,2791,24,1149,2466.000000
8653,2791,24,1149,2466.000000
8654,2791,24,1149,2466.000000
8655,2791,24,1149,2466.000000
8656,2791,24,1149,2466.000000
8657,2791,24,1149,2466.000000
8658,2791,24,1149,2466.000000
8659,2791,24,1149,2466.000000
8660,2791,24,1149,2466.000000
8661,2791,24,1149,2466.000000
8662,2791,24,1149,2466.000000
8663,2791,24,1149,2466.000000
8664,2791,24,1149,2466.000000
8665,2791,24,1149,2466.000000
8666,2791,24,1149,2466.000000
8667,2791,24,1149,2466.000000
8668,2791,24,1149,2466.000000
8669,2791,24,1149,2466.000000
8670,2791,24,1149,2466.000000
8671,2791,24,1149,2466.000000
8672,2791,24,1149,2466.000000
8673,2791,24,1149,2466.000000
8674,2791,24,1149,2466.000000
8675,2791,24,1149,2466.000000
8676,2791,24,1149,2466.000000
8677,2791,24,1149,2466.000000
8678,2791,24,1149,2466.000000
8679,2791,24,1149,2466.000000
8680,2791,24,1149,2466.000000
8681,2791,24,1149,2466.000000
8682,2791,24,1149,2466.000000
8683,2791,24,1149,2466.000000
8684,2791,24,1149,2466.000000
8685,2791,24,1149,2466.000000
8686,2791,24,1149,2466.000000
8687,2791,24,1149,2466.000000
8688,2791,24,1149,2466.000000
8689,2791,24,1149,2466.000000
8690,2791,24,1149,2466.000000
8691,2791,24,1149,2466.000000
8692,2791,24,1149,2466.000000
8693,2791,24,1149,2466.000000
8694,2791,24,1149,2466.000000
8695,2791,24,1149,2466.000000
8696,2791,24,1149,2466.000000
8697,2791,24,1149,2466.000000
8698,2791,24,1149,2466.000000
8699,2791,24,1149,2466.000000
8700,2791,24,1149,2466.000000
8701,2791,24,1149,2466.000000
8702,2791,24,1149,2466.000000
8703,2791,24,1149,2466.000000
8704,2791,24,1149,2466.000000
8705,2791,24,1149,2466.000000
8706,2791,24,1149,2466.000000
8707,2791,24,1149,2466.000000
8708,2791,24,1149,2466.000000
8709,2791,24,1149,2466.000000
8710,2791,24,1149,2466.000000
8711,2791,24,1149,2466.000000
8712,2791,24,1149,2466.000000
8713,2791,24,1149,2466.000000
8714,2791,24,1149,2466.000000
8715,2791,24,1149,2466.000000
8716,2791,24,1149,2466.000000
8717,2791,24,1149,2466.000000
8718,2791,24,1149,2466.000000
8719,2791,24,1149,2466.000000
8720,2791,24,1149,2466.000000
8721,2791,24,1149,2466.000000
8722,2791,24,1149,2466.000000
8723,2791,24,1149,2466.000000
8724,2791,24,1149,2466.000000
8725,2791,24,1149,2466.000000
8726,2791,24,1149,2466.000000
8727,2791,24,1149,2466.000000
8728,2791,24,1149,2466.000000
8729,2791,24,1149,2466.000000
8730,2791,24,1149,2466.000000
8731,2791,24,1149,2466.000000
8732,2791,24,1149,2466.000000
8733,2791,24,1149,2466.000000
8734,2791,24,1149,2466.000000
8735,2791,24,1149,2466.000000
8736,2791,24,1149,2466.000000
8737,2791,24,1149,2466.000000
8738,2791,24,1149,2466.000000
8739,2791,24,1149,2466.000000
8740,2791,24,1149,2466.000000
8741,2791,24,1149,2466.000000
8742,2791,24,1149,2466.000000
8743,2791,24,1149,2466.000000
8744,2791,24,1149,2466.000000
8745,2791,24,1149,2466.000000
8746,2791,24,1149,2466.000000
8747,2791,24,1149,2466.000000
8748,2791,24,1149,2466.000000
8749,2791,24,1149,2466.000000
8750,2791,24,1149,2466.000000
8751,2791,24,1149,2466.000000
8752,2791,24,1149,2466.000000
8753,2791,24,1149,2466.000000
8754,2791,24,1149,2466.000000
8755,2791,24,1149,2466.000000
8756,2791,24,1149,2466.000000
8757,2791,24,1149,2466.000000
8758,2791,24,1149,2466.000000
8759,2791,24,1149,2466.000000
8760,2791,24,1149,2466.000000
8761,2791,24,1149,2466.000000
8762,2791,24,1149,2466.000000
8763,2791,24,1149,2466.000000
8764,2791,24,1149,2466.000000
8765,2791,24,1149,2466.000000
8766,2791,24,1149,2466.000000
8767,2791,24,1149,2466.000000
8768,2791,24,1149,2466.000000
8769,2791,24,1149,2466.000000
8770,2791,24,1149,2466.000000
8771,2791,24,1149,2466.000000
8772,2791,24,1149,2466.000000
8773,2791,24,1149,2466.000000
8774,2791,24,1149,2466.000000
8775,2791,24,1149,2466.000000
8776,2791,24,1149,2466.000000
8777,2791,24,1149,2466.000000
8778,2791,24,1149,2466.000000
8779,2791,24,1149,2466.000000
8780,2791,24,1149,2466.000000
8781,2791,24,1149,2466.000000
8782,2791,24,1149,2466.000000
8783,2791,24,1149,2466.000000
8784,2791,24,1149,2466.000000
8785,2791,24,1149,2466.000000
8786,2791,24,1149,2466.000000
8787,2791,24,1149,2466.000000
8788,2791,24,1149,2466.000000
8789,2791,24,1149,2466.000000
8790,2791,24,1149,2466.000000
8791,2791,24,1149,2466.000000
8792,2791,24,1149,2466.000000
8793,2791,24,1149,2466.000000
8794,2791,24,1149,2466.000000
8795,2791,24,1149,2466.000000
8796,2791,24,1149,2466.000000
8797,2791,24,1149,2466.000000
8798,2791,24,1149,2466.000000
8799,2791,24,1149,2466.000000
8800,2791,24,1149,2466.000000
8801,2791,24,1149,2466.000000
8802,2791,24,1149,2466.000000
8803,2791,24,1149,2466.000000
8804,2791,24,1149,2466.000000
8805,2791,24,1149,2466.000000
8806,2791,24,1149,2466.000000
8807,2791,24,1149,2466.000000
8808,2791,24,1149,2466.000000
8809,2791,24,1149,2466.000000
8810,2791,24,1149,2466.000000
8811,2791,24,1149,2466.000000
8812,2791,24,1149,2466.000000
8813,2791,24,1149,2466.000000
8814,2791,24,1149,2466.000000
8815,2791,24,1149,2466.000000
8816,2791,24,1149,2466.000000
8817,2791,24,1149,2466.000000
8818,2791,24,1149,2466.000000
8819,2791,24,1149,2466.000000
8820,2791,24,1149,2466.000000
8821,2791,24,1149,2466.000000
8822,2791,24,1149,2466.000000
8823,2791,24,1149,2466.000000
8824,2791,24,1149,2466.000000
8825,2791,24,1149,2466.000000
8826,2791,24,1149,2466.000000
8827,2791,24,1149,2466.000000
8828,2791,24,1149,2466.000000
8829,2791,24,1149,2466.000000
8830,2791,24,1149,2466.000000
8831,2791,24,1149,2466.000000
8832,2791,24,1149,2466.000000
8833,2791,24,1149,2466.000000
8834,2791,24,1149,2466.000000
8835,2791,24,1149,2466.000000
8836,2791,24,1149,2466.000000
8837,2791,24,1149,2466.000000
8838,2791,24,1149,2466.000000
8839,2791,24,1149,2466.000000
8840,2791,24,1149,2466.000000
8841,2791,24,1149,2466.000000
8842,2791,24,1149,2466.000000
8843,2791,24,1149,2466.000000
8844,2791,24,1149,2466.000000
8845,2791,24,1149,2466.000000
8846,2791,24,1149,2466.000000
8847,2791,24,1149,2466.000000
8848,2791,24,1149,2466.000000
8849,2791,24,1149,2466.000000
8850,2791,24,1149,2466.000000
8851,2791,24,1149,2466.000000
8852,2791,24,1149,2466.000000
8853,2791,24,1149,2466.000000
8854,2791,24,1149,2466.000000
8855,2791,24,1149,2466.000000
8856,2791,24,1149,2466.000000
8857,2791,24,1149,2466.000000
8858,2791,24,1149,2466.000000
8859,2791,24,1149,2466.000000
8860,2791,24,1149,2466.000000
8861,2791,24,1149,2466.000000
8862,2791,24,1149,2466.000000
8863,2791,24,1149,2466.000000
8864,2791,24,1149,2466.000000
8865,2791,24,1149,2466.000000
8866,2791,24,1149,2466.000000
8867,2791,24,1149,2466.000000
8868,2791,24,1149,2466.000000
8869,2791,24,1149,2466.000000
8870,2791,24,1149,2466.000000
8871,2791,24,1149,2466.000000
8872,2791,24,1149,2466.000000
8873,2791,24,1149,2466.000000
8874,2791,24,1149,2466.000000
8875,2791,24,1149,2466.000000
8876,2791,24,1149,2466.000000
8877,2791,24,1149,2466.000000
8878,2791,24,1149,2466.000000
8879,2791,24,1149,2466.000000
8880,2791,24,1149,2466.000000
8881,2791,24,1149,2466.000000
8882,2791,24,1149,2466.000000
8883,2791,24,1149,2466.000000
8884,2791,24,1149,2466.000000
8885,2791,24,1149,2466.000000
8886,2791,24,1149,2466.000000
8887,2791,24,1149,2466.000000
8888,2791,24,1149,2466.000000
8889,2791,24,1149,2466.000000
8890,2791,24,1149,2466.000000
8891,2791,24,1149,2466.000000
8892,2791,24,1149,2466.000000
8893,2791,24,1149,2466.000000
8894,2791,24,1149,2466.000000
8895,2791,24,1149,2466.000000
8896,2791,24,1149,2466.000000
8897,2791,24,1149,2466.000000
8898,2791,24,1149,2466.000000
8899,2791,24,1149,2466.000000
8900,2791,24,1149,2466.000000
8901,2791,24,1149,2466.000000
8902,2791,24,1149,2466.000000
8903,2791,24,1149,2466.000000
8904,2791,24,1149,2466.000000
8905,2791,24,1149,2466.000000
8906,2791,24,1149,2466.000000
8907,2791,24,1149,2466.000000
8908,2791,24,1149,2466.000000
8909,2791,24,1149,2466.000000
8910,2791,24,1149,2466.000000
8911,2791,24,1149,2466.000000
8912,2791,24,1149,2466.000000
8913,2791,24,1149,2466.000000
8914,2791,24,1149,2466.000000
8915,2791,24,1149,2466.000000
8916,2791,24,1149,2466.000000
8917,2791,24,1149,2466.000000
8918,2791,24,1149,2466.000000
8919,2791,24,1149,2466.000000
8920,2791,24,1149,2466.000000
8921,2791,24,1149,2466.000000
8922,2791,24,1149,2466.000000
8923,2791,24,1149,2466.000000
8924,2791,24,1149,2466.000000
8925,2791,24,1149,2466.000000
8926,2791,24,1149,2466.000000
8927,2791,24,1149,2466.000000
8928,2791,24,1149,2466.000000
8929,2791,24,1149,2466.000000
8930,2791,24,1149,2466.000000
8931,2791,24,1149,2466.000000
8932,2791,24,1149,2466.000000
8933,2791,24,1149,2466.000000
8934,2791,24,1149,2466.000000
8935,2791,24,1149,2466.000000
8936,2791,24,1149,2466.000000
8937,2791,24,1149,2466.000000
8938,2791,24,1149,2466.000000
8939,2791,24,1149,2466.000000
8940,2791,24,1149,2466.000000
8941,2791,24,1149,2466.000000
8942,2791,24,1149,2466.000000
8943,2791,24,1149,2466.000000
8944,2791,24,1149,2466.000000
8945,2791,24,1149,2466.000000
8946,2791,24,1149,2466.000000
8947,2791,24,1149,2466.000000
8948,2791,24,1149,2466.000000
8949,2791,24,1149,2466.000000
8950,2791,24,1149,2466.000000
8951,2791,24,1149,2466.000000
8952,2791,24,1149,2466.000000
8953,2791,24,1149,2466.000000
8954,2791,24,1149,2466.000000
8955,2791,24,1149,2466.000000
8956,2791,24,1149,2466.000000
8957,2791,24,1149,2466.000000
8958,2791,24,1149,2466.000000
8959,2791,24,1149,2466.000000
8960,2791,24,1149,2466.000000
8961,2791,24,1149,2466.000000
8962,2791,24,1149,2466.000000
8963,2791,24,1149,2466.000000
8964,2791,24,1149,2466.000000
8965,2791,24,1149,2466.000000
8966,2791,24,1149,2466.000000
8967,2791,24,1149,2466.000000
8968,2791,24,1149,2466.000000
8969,2791,24,1149,2466.000000
8970,2791,24,1149,2466.000000
8971,2791,24,1149,2466.000000
8972,2791,24,1149,2466.000000
8973,2791,24,1149,2466.000000
8974,2791,24,1149,2466.000000
8975,2791,24,1149,2466.000000
8976,2791,24,1149,2466.000000
8977,2791,24,1149,2466.000000
8978,2791,24,1149,2466.000000
8979,2791,24,1149,2466.000000
8980,2791,24,1149,2466.000000
8981,2791,24,1149,2466.000000
8982,2791,24,1149,2466.000000
8983,2791,24,1149,2466.000000
8984,2791,24,1149,2466.000000
8985,2791,24,1149,2466.000000
8986,2791,24,1149,2466.000000
8987,2791,24,1149,2466.000000
8988,2791,24,1149,2466.000000
8989,2791,24,1149,2466.000000
8990,2791,24,1149,2466.000000
8991,2791,24,1149,2466.000000
8992,2791,24,1149,2466.000000
8993,2791,24,1149,2466.000000
