nCospec,nIndividualDups,nAllDupEvents,nJointDups,nXtinc,nHostSwitch,nLineageSort,codivs,dups,losses,cost,sdTime,mrDups,mrLosses,mrCost,mrTime,nH,nP,rB,pJ
106,18,5,5,0,0,105,107,5,101,151,3.227423667907715,5,101,151,0.03692984580993652,50,5,2.0,0.5
71,9,3,3,0,0,86,74,3,74,104,0.599806547164917,3,74,104,0.022681474685668945,50,5,2.0,0.5
252,55,8,8,0,0,308,260,10,284,384,10.530356884002686,8,293,373,0.43120789527893066,50,5,2.0,0.5
33,7,4,2,0,0,39,33,4,36,76,1.3944129943847656,4,36,76,0.024887561798095703,50,5,2.0,0.5
48,5,2,2,0,0,41,49,2,33,53,1.2173750400543213,2,33,53,0.017238378524780273,50,5,2.0,0.5
187,41,7,7,0,0,171,189,7,167,237,8.670206546783447,7,167,237,0.2127854824066162,50,5,2.0,0.5
98,19,6,5,0,0,79,99,6,77,137,3.8591973781585693,7,76,146,0.11311483383178711,50,5,2.0,0.5
92,13,3,2,0,0,96,94,3,92,122,1.990363359451294,3,92,122,0.013561487197875977,50,5,2.0,0.5
43,12,8,4,0,0,54,44,7,50,120,1.2952654361724854,8,49,129,0.21672725677490234,50,5,2.0,0.5
71,12,6,5,0,0,63,73,5,57,107,2.5423035621643066,5,57,107,0.05292224884033203,50,5,2.0,0.5
49,5,3,1,0,0,49,50,2,40,60,1.7114875316619873,2,40,60,0.018748760223388672,50,5,2.0,0.5
63,13,4,4,0,0,70,65,4,62,102,2.5783722400665283,4,62,102,0.03920173645019531,50,5,2.0,0.5
135,13,3,3,0,0,106,136,3,103,133,4.996028900146484,3,103,133,0.029065370559692383,50,5,2.0,0.5
30,11,4,4,0,0,41,32,4,33,73,0.8109443187713623,4,33,73,0.028717041015625,50,5,2.0,0.5
39,2,2,0,0,0,33,39,2,28,48,0.6382007598876953,2,28,48,0.03187298774719238,50,5,2.0,0.5
36,18,9,4,0,0,49,37,6,48,108,2.9419379234313965,8,32,112,0.0883338451385498,50,5,2.0,0.5
52,4,1,1,0,0,55,52,1,52,62,2.0788705348968506,1,52,62,0.04405832290649414,50,5,2.0,0.5
72,10,4,3,0,0,78,73,4,76,116,1.1721594333648682,4,76,116,0.03796887397766113,50,5,2.0,0.5
243,33,4,4,0,0,237,247,4,228,268,3.2580041885375977,4,228,268,0.07435441017150879,50,5,2.0,0.5
89,11,5,4,0,0,91,92,4,87,127,2.030780553817749,5,85,135,0.0358278751373291,50,5,2.0,0.5
49,9,3,3,0,0,51,49,3,45,75,2.136953115463257,3,45,75,0.013187885284423828,50,5,2.0,0.5
34,6,2,2,0,0,37,35,2,35,55,0.36448001861572266,2,35,55,0.020753860473632812,50,5,2.0,0.5
240,47,9,8,0,0,222,245,9,212,302,8.142979621887207,9,212,302,1.477914571762085,50,5,2.0,0.5
57,0,0,0,0,0,37,57,0,35,35,0.061784982681274414,0,35,35,0.02192234992980957,50,5,2.0,0.5
51,11,4,3,0,0,58,51,4,58,98,1.7844643592834473,4,58,98,0.02614569664001465,50,5,2.0,0.5
53,21,4,4,0,0,61,56,4,54,94,2.4100987911224365,4,54,94,0.022921085357666016,50,5,2.0,0.5
132,20,5,5,0,0,138,134,5,134,184,1.7465224266052246,5,134,184,0.061089277267456055,50,5,2.0,0.5
50,10,5,3,0,0,55,50,5,50,100,1.8725931644439697,5,50,100,0.03851914405822754,50,5,2.0,0.5
98,11,3,3,0,0,80,98,3,79,109,2.183166980743408,4,76,116,0.030923128128051758,50,5,2.0,0.5
96,13,4,3,0,0,93,97,4,89,129,0.23347234725952148,4,89,129,0.07228469848632812,50,5,2.0,0.5
90,19,6,5,0,0,88,93,6,79,139,1.7510991096496582,6,79,139,0.09433507919311523,50,5,2.0,0.5
55,8,3,2,0,0,62,56,3,56,86,2.0834503173828125,3,56,86,0.012612581253051758,50,5,2.0,0.5
146,32,6,6,0,0,137,148,6,133,193,6.2953901290893555,6,133,193,0.1688530445098877,50,5,2.0,0.5
77,11,4,4,0,0,80,78,4,74,114,2.056549310684204,4,74,114,0.024670839309692383,50,5,2.0,0.5
56,12,5,3,0,0,58,58,5,48,98,1.8882157802581787,5,48,98,0.0651857852935791,50,5,2.0,0.5
429,102,9,9,0,0,454,439,9,432,522,23.750401496887207,9,432,522,0.30629849433898926,50,5,2.0,0.5
86,17,7,6,0,0,79,88,6,77,137,2.4113333225250244,7,73,143,0.12549090385437012,50,5,2.0,0.5
37,5,3,2,0,0,28,37,3,19,49,1.2741546630859375,3,19,49,0.022290945053100586,50,5,2.0,0.5
80,10,4,4,0,0,82,80,4,82,122,1.6776537895202637,4,82,122,0.04426836967468262,50,5,2.0,0.5
76,15,5,4,0,0,77,78,4,70,110,2.004183769226074,4,70,110,0.012969970703125,50,5,2.0,0.5
68,11,5,5,0,0,64,69,5,57,107,1.666682243347168,5,57,107,0.016400575637817383,50,5,2.0,0.5
66,8,6,1,0,0,72,66,5,71,121,1.6755640506744385,5,71,121,0.057091712951660156,50,5,2.0,0.5
55,20,4,4,0,0,79,59,4,71,111,1.7652647495269775,5,69,119,0.010645866394042969,50,5,2.0,0.5
22,7,4,2,0,0,40,23,4,30,70,1.12748384475708,4,30,70,0.02688312530517578,50,5,2.0,0.5
54,11,8,2,0,0,54,56,6,38,98,2.147947311401367,6,38,98,0.09132814407348633,50,5,2.0,0.5
225,54,7,7,0,0,238,230,7,228,298,9.98612093925476,8,226,306,0.4801044464111328,50,5,2.0,0.5
115,10,3,3,0,0,96,116,3,93,123,0.7914507389068604,3,94,124,0.011110782623291016,50,5,2.0,0.5
175,21,4,4,0,0,184,175,4,184,224,4.75830864906311,5,183,233,0.05602407455444336,50,5,2.0,0.5
204,42,7,7,0,0,200,207,7,192,262,7.542423963546753,7,192,262,0.11152482032775879,50,5,2.0,0.5
17,12,4,4,0,0,37,19,4,22,62,1.4926185607910156,4,22,62,0.008564949035644531,50,5,2.0,0.5
50,8,6,2,0,0,38,50,6,35,95,0.9552099704742432,6,35,95,0.05506706237792969,50,5,2.0,0.5
51,8,3,3,0,0,46,51,3,44,74,1.4626049995422363,3,44,74,0.022431373596191406,50,5,2.0,0.5
81,24,6,5,0,0,87,84,6,79,139,3.757216453552246,7,77,147,0.07422924041748047,50,5,2.0,0.5
29,8,3,3,0,0,29,29,3,26,56,1.3516573905944824,3,26,56,0.02268385887145996,50,5,2.0,0.5
29,2,1,1,0,0,35,29,1,32,42,1.4741220474243164,1,32,42,0.007970809936523438,50,5,2.0,0.5
33,8,3,3,0,0,44,33,3,42,72,1.0921926498413086,3,42,72,0.021756887435913086,50,5,2.0,0.5
67,6,2,2,0,0,69,67,2,66,86,1.2470521926879883,2,66,86,0.03303122520446777,50,5,2.0,0.5
79,8,4,2,0,0,59,80,3,55,85,2.496748208999634,3,55,85,0.03606438636779785,50,5,2.0,0.5
55,7,4,3,0,0,43,56,4,38,78,3.9713199138641357,4,38,78,0.08703112602233887,50,5,2.0,0.5
299,31,5,5,0,0,280,301,5,276,326,1.156782865524292,5,276,326,0.035736799240112305,50,5,2.0,0.5
75,8,3,3,0,0,63,75,3,61,91,0.8631157875061035,4,59,99,0.024729013442993164,50,5,2.0,0.5
18,3,3,0,0,0,25,18,3,12,42,1.626021146774292,3,12,42,0.03759431838989258,50,5,2.0,0.5
20,8,4,2,0,0,23,20,4,17,57,1.5796229839324951,4,17,57,0.011878252029418945,50,5,2.0,0.5
110,17,3,3,0,0,115,111,3,113,143,2.351543664932251,3,113,143,0.048187255859375,50,5,2.0,0.5
84,15,6,6,0,0,68,85,6,64,124,1.7810726165771484,7,63,133,0.08521318435668945,50,5,2.0,0.5
201,26,6,6,0,0,167,202,6,165,225,5.803136348724365,6,165,225,0.3105895519256592,50,5,2.0,0.5
60,6,3,3,0,0,63,60,3,57,87,1.6449851989746094,3,57,87,0.012180566787719727,50,5,2.0,0.5
130,24,6,6,0,0,122,131,6,120,180,3.139366865158081,6,120,180,0.03330564498901367,50,5,2.0,0.5
57,7,3,2,0,0,45,58,3,40,70,0.8030877113342285,3,40,70,0.013021230697631836,50,5,2.0,0.5
38,9,4,3,0,0,48,40,3,42,72,1.2472665309906006,3,42,72,0.009976625442504883,50,5,2.0,0.5
91,17,4,4,0,0,82,92,4,78,118,2.6408519744873047,4,78,118,0.07457113265991211,50,5,2.0,0.5
97,23,6,6,0,0,85,98,6,81,141,3.808973789215088,6,81,141,0.08684682846069336,50,5,2.0,0.5
38,4,1,1,0,0,54,39,1,51,61,0.5491476058959961,1,51,61,0.030108928680419922,50,5,2.0,0.5
49,6,4,1,0,0,48,52,2,36,56,0.9067173004150391,2,36,56,0.038964271545410156,50,5,2.0,0.5
1097,226,5,5,0,0,1111,1116,5,1030,1080,106.07150101661682,5,1030,1080,2.07940673828125,50,50,2.0,0.5
425,42,3,3,0,0,413,431,3,357,387,36.413315296173096,3,357,387,0.1566014289855957,50,50,2.0,0.5
428,28,4,4,0,0,402,433,4,352,392,31.57971715927124,5,351,401,0.37891268730163574,50,50,2.0,0.5
948,148,6,6,0,0,900,954,6,876,936,91.4721257686615,8,869,949,1.4998266696929932,50,50,2.0,0.5
766,84,3,3,0,0,797,773,3,776,806,49.49528098106384,3,776,806,0.0760653018951416,50,50,2.0,0.5
505,294,6,6,0,0,492,526,7,402,472,54.03439426422119,6,412,472,0.3149697780609131,50,50,2.0,0.5
956,112,4,4,0,0,1036,972,5,987,1037,84.54738020896912,4,992,1032,0.21203851699829102,50,50,2.0,0.5
395,27,2,2,0,0,441,396,2,399,419,26.39968180656433,2,399,419,0.03597569465637207,50,50,2.0,0.5
548,175,5,5,0,0,625,569,7,535,605,60.68948531150818,6,549,609,0.3555598258972168,50,50,2.0,0.5
395,41,4,4,0,0,445,399,4,386,426,30.048008918762207,4,386,426,0.22248435020446777,50,50,2.0,0.5
676,322,10,10,0,0,564,688,10,518,618,79.28550720214844,10,518,618,2.435901641845703,50,50,2.0,0.5
633,68,4,4,0,0,662,643,4,606,646,55.05975604057312,5,604,654,0.26807308197021484,50,50,2.0,0.5
571,107,5,5,0,0,552,582,5,501,551,48.2388710975647,5,501,551,1.0372967720031738,50,50,2.0,0.5
474,53,4,4,0,0,486,481,4,432,472,40.27437734603882,4,432,472,0.25022339820861816,50,50,2.0,0.5
443,104,3,3,0,0,420,446,3,399,429,41.57048678398132,3,399,429,0.02881765365600586,50,50,2.0,0.5
534,74,5,5,0,0,569,543,5,509,559,48.280372858047485,5,509,559,0.25139904022216797,50,50,2.0,0.5
1707,423,6,6,0,0,1661,1753,6,1567,1627,165.3597948551178,7,1559,1629,0.26588010787963867,50,50,2.0,0.5
527,78,4,4,0,0,522,531,4,475,515,43.82794213294983,5,469,519,0.1111607551574707,50,50,2.0,0.5
758,125,6,6,0,0,788,766,7,751,821,75.85283327102661,6,757,817,0.5699117183685303,50,50,2.0,0.5
2296,456,8,8,0,0,2332,2327,9,2254,2344,233.3674235343933,9,2254,2344,7.805443286895752,50,50,2.0,0.5
517,44,3,3,0,0,501,522,3,458,488,40.575533390045166,3,458,488,0.14937829971313477,50,50,2.0,0.5
860,178,8,8,0,0,917,887,8,829,909,84.69861483573914,8,829,909,15.213245153427124,50,50,2.0,0.5
575,73,4,4,0,0,592,584,4,528,568,51.764057636260986,4,528,568,0.24839186668395996,50,50,2.0,0.5
476,49,3,3,0,0,441,487,3,375,405,40.051762342453,3,375,405,0.09605288505554199,50,50,2.0,0.5
449,40,3,3,0,0,456,449,3,402,432,33.42504620552063,3,402,432,0.08888649940490723,50,50,2.0,0.5
343,24,2,2,0,0,364,344,2,302,322,24.248711824417114,2,302,322,0.03731226921081543,50,50,2.0,0.5
436,61,5,5,0,0,461,437,5,408,458,37.68663048744202,5,408,458,0.20665621757507324,50,50,2.0,0.5
756,136,5,5,0,0,692,767,5,654,704,59.94259309768677,5,654,704,0.42783188819885254,50,50,2.0,0.5
366,31,3,3,0,0,397,371,3,335,365,24.078505516052246,3,335,365,0.05252838134765625,50,50,2.0,0.5
384,39,3,3,0,0,435,388,3,368,398,25.67580795288086,3,368,398,0.05089521408081055,50,50,2.0,0.5
420,73,6,6,0,0,449,424,6,398,458,31.35394859313965,6,398,458,0.19221210479736328,50,50,2.0,0.5
574,142,6,6,0,0,605,581,6,554,614,58.482484579086304,7,551,621,0.22710204124450684,50,50,2.0,0.5
471,40,2,2,0,0,547,477,2,514,534,37.115628480911255,2,514,534,0.0271303653717041,50,50,2.0,0.5
1066,186,6,6,0,0,1066,1079,6,1032,1092,98.25511908531189,6,1032,1092,1.7092196941375732,50,50,2.0,0.5
555,103,5,5,0,0,546,574,6,471,531,53.32309913635254,6,473,533,0.19643521308898926,50,50,2.0,0.5
580,86,5,5,0,0,569,591,5,529,579,42.59538221359253,6,527,587,1.8426423072814941,50,50,2.0,0.5
624,142,5,5,0,0,649,632,5,604,654,52.25250720977783,6,600,660,2.755276918411255,50,50,2.0,0.5
279,103,4,4,0,0,284,280,4,248,288,19.374300241470337,4,248,288,0.045237064361572266,50,50,2.0,0.5
689,115,4,4,0,0,758,699,5,711,761,62.342647314071655,4,722,762,0.1281893253326416,50,50,2.0,0.5
592,75,6,6,0,0,562,596,6,518,578,44.14259958267212,6,518,578,2.795227289199829,50,50,2.0,0.5
1479,226,5,5,0,0,1485,1506,6,1417,1477,150.22613406181335,5,1426,1476,1.5493409633636475,50,50,2.0,0.5
1623,282,8,8,0,0,1561,1654,9,1491,1581,165.3546130657196,8,1499,1579,21.689706802368164,50,50,2.0,0.5
1078,157,5,5,0,0,1088,1097,5,1036,1086,95.48941659927368,5,1036,1086,1.9998235702514648,50,50,2.0,0.5
812,145,5,5,0,0,797,822,6,751,811,74.81886911392212,6,751,811,4.4057512283325195,50,50,2.0,0.5
1218,272,7,7,0,0,1173,1257,8,1079,1159,115.91433572769165,7,1087,1157,3.0567023754119873,50,50,2.0,0.5
616,96,5,5,0,0,537,625,5,491,541,54.756080865859985,5,491,541,0.22497820854187012,50,50,2.0,0.5
346,25,2,2,0,0,348,348,2,279,299,26.251186847686768,2,279,299,0.030527114868164062,50,50,2.0,0.5
1116,124,3,3,0,0,1155,1128,3,1121,1151,89.81694078445435,3,1121,1151,0.2662060260772705,50,50,2.0,0.5
590,74,4,4,0,0,604,608,4,536,576,49.38895225524902,4,536,576,2.106412887573242,50,50,2.0,0.5
437,30,2,2,0,0,405,438,2,363,383,32.7030189037323,2,363,383,0.0515284538269043,50,50,2.0,0.5
1153,190,7,7,0,0,1124,1168,7,1051,1121,121.24615097045898,7,1051,1121,3.0814666748046875,50,50,2.0,0.5
398,44,3,3,0,0,368,401,3,323,353,28.64551854133606,3,323,353,0.0682837963104248,50,50,2.0,0.5
678,74,4,4,0,0,594,682,4,569,609,54.25058579444885,4,569,609,0.21764159202575684,50,50,2.0,0.5
493,29,2,2,0,0,480,497,2,437,457,39.758179903030396,2,437,457,0.21910524368286133,50,50,2.0,0.5
974,128,4,4,0,0,973,988,5,939,989,93.19926571846008,4,942,982,0.1441211700439453,50,50,2.0,0.5
377,17,1,1,0,0,391,381,1,349,359,24.443304777145386,1,349,359,0.0223391056060791,50,50,2.0,0.5
907,103,4,4,0,0,905,918,4,871,911,82.23738479614258,4,871,911,0.142120361328125,50,50,2.0,0.5
382,86,6,6,0,0,461,392,6,403,463,35.643446922302246,6,403,463,5.470034599304199,50,50,2.0,0.5
1129,243,6,6,0,0,1103,1145,8,1026,1106,109.96088528633118,6,1039,1099,0.6007828712463379,50,50,2.0,0.5
380,40,4,4,0,0,359,380,4,326,366,30.670413970947266,4,326,366,0.08205986022949219,50,50,2.0,0.5
1190,363,7,7,0,0,1206,1228,9,1102,1192,137.74378633499146,8,1110,1190,7.651455640792847,50,50,2.0,0.5
589,49,3,3,0,0,601,593,3,570,600,37.9475154876709,3,570,600,0.4137289524078369,50,50,2.0,0.5
621,156,6,6,0,0,563,637,7,490,560,59.57654023170471,6,493,553,0.5028905868530273,50,50,2.0,0.5
520,111,7,7,0,0,544,535,7,478,548,53.545700788497925,7,478,548,0.743840217590332,50,50,2.0,0.5
689,306,7,7,0,0,745,705,7,680,750,86.20507264137268,7,680,750,0.291292667388916,50,50,2.0,0.5
730,124,6,6,0,0,732,736,6,691,751,72.82646775245667,6,691,751,0.274341344833374,50,50,2.0,0.5
746,150,7,7,0,0,667,757,7,631,701,72.15223670005798,7,631,701,3.068554162979126,50,50,2.0,0.5
391,44,4,4,0,0,437,397,4,393,433,29.702980518341064,4,393,433,0.9063615798950195,50,50,2.0,0.5
464,52,5,5,0,0,413,467,5,353,403,27.136220693588257,5,353,403,0.10996723175048828,50,50,2.0,0.5
452,43,2,2,0,0,433,461,2,375,395,33.85967540740967,2,375,395,0.032746076583862305,50,50,2.0,0.5
1305,160,4,4,0,0,1293,1319,4,1251,1291,118.54286789894104,4,1251,1291,1.001673698425293,50,50,2.0,0.5
296,39,3,3,0,0,358,301,3,293,323,22.55908441543579,3,293,323,0.0689246654510498,50,50,2.0,0.5
515,85,6,6,0,0,513,522,6,459,519,51.32916760444641,6,459,519,0.3830268383026123,50,50,2.0,0.5
461,40,4,4,0,0,443,463,4,404,444,40.24224257469177,4,404,444,0.27376246452331543,50,50,2.0,0.5
518,57,4,4,0,0,557,524,4,499,539,45.85950541496277,4,499,539,0.1848142147064209,50,50,2.0,0.5
514,71,6,6,0,0,494,518,6,432,492,48.14832854270935,6,432,492,0.3509693145751953,50,50,2.0,0.5
398,44,4,4,0,0,414,400,4,367,407,35.324963331222534,4,367,407,0.1491680145263672,50,50,2.0,0.5
686,97,5,5,0,0,677,700,5,617,667,65.68716311454773,5,617,667,0.40570950508117676,50,50,2.0,0.5
502,44,3,3,0,0,489,503,3,465,495,27.055575847625732,3,465,495,0.17427515983581543,50,50,2.0,0.5
422,61,3,3,0,0,428,427,3,385,415,35.543931007385254,3,385,415,0.12598156929016113,50,50,2.0,0.5
966,133,4,4,0,0,905,980,4,864,904,84.37624287605286,4,864,904,0.1731576919555664,50,50,2.0,0.5
480,140,6,6,0,0,469,492,6,403,463,46.39745879173279,6,403,463,2.426196336746216,50,50,2.0,0.5
509,110,5,5,0,0,535,517,5,496,546,46.227885246276855,6,494,554,0.34793996810913086,50,50,2.0,0.5
1048,155,4,4,0,0,1032,1064,4,985,1025,94.92562675476074,5,982,1032,0.12321615219116211,50,50,2.0,0.5
537,44,3,3,0,0,505,542,3,475,505,41.116031885147095,4,471,511,1.7999181747436523,50,50,2.0,0.5
557,87,5,5,0,0,629,567,5,569,619,48.25748133659363,5,569,619,0.25490736961364746,50,50,2.0,0.5
1292,138,4,4,0,0,1248,1301,4,1229,1269,74.85082602500916,4,1229,1269,0.1944894790649414,50,50,2.0,0.5
405,69,4,4,0,0,419,413,4,359,399,32.6754252910614,4,359,399,0.10620617866516113,50,50,2.0,0.5
1057,248,7,7,0,0,1135,1085,7,1065,1135,107.31551313400269,7,1065,1135,27.661223888397217,50,50,2.0,0.5
444,36,4,4,0,0,427,445,4,395,435,33.430715560913086,4,395,435,0.18860745429992676,50,50,2.0,0.5
682,59,3,3,0,0,665,688,4,617,657,58.162551164627075,3,620,650,0.06345367431640625,50,50,2.0,0.5
1572,181,4,4,0,0,1584,1587,4,1550,1590,138.8012945652008,5,1548,1598,0.44503116607666016,50,50,2.0,0.5
2860,852,12,12,0,0,2897,2949,18,2650,2830,367.80765748023987,17,2650,2820,1690.1169497966766,50,50,2.0,0.5
878,141,6,6,0,0,870,892,6,825,885,85.87667036056519,6,825,885,7.1813483238220215,50,50,2.0,0.5
762,79,3,3,0,0,737,776,3,689,719,50.99475073814392,3,689,719,0.1334991455078125,50,50,2.0,0.5
656,148,6,6,0,0,630,670,6,581,641,68.29209470748901,8,572,652,0.7936093807220459,50,50,2.0,0.5
788,117,5,5,0,0,780,802,5,732,782,71.86389112472534,5,732,782,2.3321282863616943,50,50,2.0,0.5
533,38,3,3,0,0,490,535,3,441,471,39.036213397979736,3,441,471,0.13633298873901367,50,50,2.0,0.5
403,50,3,3,0,0,358,406,3,308,338,34.53788685798645,3,308,338,0.05137825012207031,50,50,2.0,0.5
849,114,4,4,0,0,888,864,4,840,880,63.22699594497681,5,836,886,1.438188076019287,50,50,2.0,0.5
797,217,8,8,0,0,835,817,8,726,806,93.29334282875061,8,726,806,11.045255899429321,50,70,2.0,0.5
2024,196,3,3,0,0,2022,2043,4,1968,2008,138.5719656944275,4,1968,2008,0.32523155212402344,50,70,2.0,0.5
513,47,3,3,0,0,540,519,3,481,511,42.34256863594055,3,481,511,0.20165753364562988,50,70,2.0,0.5
509,50,3,3,0,0,520,515,3,457,487,48.598758935928345,3,457,487,0.1525113582611084,50,70,2.0,0.5
785,64,3,3,0,0,778,791,3,721,751,62.75474500656128,4,711,751,0.3458585739135742,50,70,2.0,0.5
1077,133,3,3,0,0,996,1095,4,937,977,81.0082893371582,3,941,971,0.1874220371246338,50,70,2.0,0.5
849,73,3,3,0,0,885,856,3,811,841,90.96546769142151,3,811,841,0.7035601139068604,50,70,2.0,0.5
707,104,4,4,0,0,714,716,4,638,678,76.05080842971802,4,638,678,0.25139427185058594,50,70,2.0,0.5
612,34,2,2,0,0,594,616,2,532,552,67.27414131164551,2,532,552,0.24217700958251953,50,70,2.0,0.5
1574,145,3,3,0,0,1474,1587,4,1423,1463,108.13431882858276,4,1423,1463,0.4176449775695801,50,70,2.0,0.5
679,222,8,8,0,0,741,705,8,640,720,85.4516372680664,8,640,720,7.199652433395386,50,70,2.0,0.5
708,98,5,5,0,0,700,717,5,622,672,78.7976233959198,5,622,672,0.37732887268066406,50,70,2.0,0.5
4671,622,6,6,0,0,4500,4724,7,4374,4444,491.2289295196533,6,4382,4442,7.2331037521362305,50,70,2.0,0.5
1152,154,5,5,0,0,1158,1172,5,1069,1119,100.52796196937561,5,1069,1119,1.197174310684204,50,70,2.0,0.5
429,117,5,5,0,0,431,430,5,355,405,45.43620991706848,5,355,405,0.1077888011932373,50,70,2.0,0.5
917,112,4,4,0,0,857,928,4,803,843,88.89939022064209,4,803,843,0.46606016159057617,50,70,2.0,0.5
1098,93,3,3,0,0,1076,1107,3,1029,1059,103.27327060699463,3,1029,1059,0.6876165866851807,50,70,2.0,0.5
930,107,4,4,0,0,914,939,4,868,908,88.20058035850525,4,868,908,0.5727005004882812,50,70,2.0,0.5
872,55,3,3,0,0,822,876,3,782,812,61.12048125267029,3,782,812,3.0012738704681396,50,70,2.0,0.5
942,192,6,6,0,0,967,961,8,877,957,104.99465346336365,7,882,952,14.108057975769043,50,70,2.0,0.5
2999,965,9,9,0,0,2894,3058,12,2721,2841,410.4292149543762,11,2713,2823,406.2079288959503,50,70,2.0,0.5
512,39,2,2,0,0,501,514,2,425,445,52.69636845588684,2,425,445,0.042948007583618164,50,70,2.0,0.5
1594,221,5,5,0,0,1598,1617,6,1535,1595,162.34117460250854,5,1542,1592,2.636765241622925,50,70,2.0,0.5
829,36,1,1,0,0,828,835,1,772,782,21.15053153038025,1,772,782,0.1059563159942627,50,70,2.0,0.5
810,266,6,6,0,0,796,828,6,720,780,97.44417834281921,6,720,780,1.1377665996551514,50,70,2.0,0.5
823,72,3,3,0,0,782,830,3,745,775,73.44881701469421,4,741,781,0.3073439598083496,50,70,2.0,0.5
893,107,3,3,0,0,836,904,3,761,791,84.14466547966003,3,761,791,0.14104795455932617,50,70,2.0,0.5
690,79,2,2,0,0,687,701,2,627,647,64.65952658653259,2,627,647,0.07860755920410156,50,70,2.0,0.5
2003,404,8,8,0,0,2023,2052,9,1898,1988,268.13136100769043,9,1897,1987,98.52895259857178,50,70,2.0,0.5
1611,154,3,3,0,0,1606,1631,3,1539,1569,134.56438970565796,3,1539,1569,0.15194082260131836,50,70,2.0,0.5
687,86,4,4,0,0,676,692,4,610,650,72.16055274009705,5,609,659,0.16648316383361816,50,70,2.0,0.5
468,20,3,3,0,0,504,468,3,427,457,39.89036583900452,4,426,466,0.22986507415771484,50,70,2.0,0.5
1490,172,4,4,0,0,1480,1507,4,1422,1462,151.5523862838745,4,1422,1462,0.5253362655639648,50,70,2.0,0.5
427,43,3,3,0,0,419,430,3,350,380,39.59213662147522,3,350,380,0.1995868682861328,50,70,2.0,0.5
1141,111,3,3,0,0,1075,1155,3,1035,1065,61.721694231033325,3,1035,1065,0.33305788040161133,50,70,2.0,0.5
786,134,3,3,0,0,904,802,3,823,853,82.32324695587158,3,823,853,0.2516636848449707,50,70,2.0,0.5
541,66,4,4,0,0,527,544,4,445,485,49.6222562789917,4,445,485,0.5057830810546875,50,70,2.0,0.5
633,65,3,3,0,0,590,639,3,520,550,64.46183824539185,3,520,550,0.07465910911560059,50,70,2.0,0.5
1018,109,3,3,0,0,1053,1028,3,987,1017,90.79648947715759,3,987,1017,0.44293856620788574,50,70,2.0,0.5
684,112,5,5,0,0,677,695,5,568,618,68.55522871017456,5,568,618,0.6659340858459473,50,70,2.0,0.5
1640,365,5,5,0,0,1725,1676,7,1602,1672,154.59192943572998,5,1619,1669,0.5355920791625977,50,70,2.0,0.5
2778,673,7,7,0,0,2718,2852,10,2525,2625,368.64109921455383,9,2529,2619,12.242565155029297,50,70,2.0,0.5
723,74,3,3,0,0,704,732,3,607,637,70.82981657981873,3,607,637,0.08595824241638184,50,70,2.0,0.5
880,149,5,5,0,0,919,903,6,813,873,93.99134922027588,5,818,868,2.191038131713867,50,70,2.0,0.5
502,37,4,4,0,0,548,505,4,471,511,49.14296317100525,4,471,511,1.7686975002288818,50,70,2.0,0.5
1115,105,3,3,0,0,1117,1132,3,1029,1059,108.10021948814392,3,1029,1059,0.667008638381958,50,70,2.0,0.5
525,0,0,0,0,0,520,525,0,455,455,0.028346776962280273,0,455,455,0.024732351303100586,50,70,2.0,0.5
2021,289,6,6,0,0,1969,2050,6,1885,1945,217.2640655040741,6,1885,1945,2.9172708988189697,50,70,2.0,0.5
1368,381,8,8,0,0,1339,1399,10,1244,1344,157.05187129974365,9,1252,1342,6.482132911682129,50,70,2.0,0.5
503,27,2,2,0,0,492,506,2,434,454,42.71546173095703,2,434,454,0.07449769973754883,50,70,2.0,0.5
964,175,6,6,0,0,981,987,6,903,963,99.397052526474,7,901,971,70.40062522888184,50,70,2.0,0.5
917,57,2,2,0,0,908,923,2,862,882,44.061230421066284,2,862,882,0.2509496212005615,50,70,2.0,0.5
729,74,3,3,0,0,753,742,3,684,714,53.80671215057373,3,684,714,0.226029634475708,50,70,2.0,0.5
492,103,8,8,0,0,528,498,8,447,527,51.91058397293091,9,445,535,3.920440435409546,50,70,2.0,0.5
684,74,5,5,0,0,641,688,5,574,624,67.37294673919678,5,574,624,0.8606812953948975,50,70,2.0,0.5
698,49,3,3,0,0,703,705,3,637,667,63.72431659698486,3,637,667,0.3149302005767822,50,70,2.0,0.5
428,38,4,4,0,0,429,431,4,344,384,34.824298620224,4,344,384,0.1168663501739502,50,70,2.0,0.5
455,17,1,1,0,0,456,455,1,395,405,46.9954047203064,1,395,405,0.07384371757507324,50,70,2.0,0.5
890,80,3,3,0,0,919,904,4,845,885,82.17119860649109,4,845,885,0.4556434154510498,50,70,2.0,0.5
767,116,6,6,0,0,728,774,6,670,730,65.7189073562622,6,670,730,3.878106117248535,50,70,2.0,0.5
1099,156,6,6,0,0,1087,1122,6,997,1057,103.52632665634155,6,997,1057,53.63817238807678,50,70,2.0,0.5
721,29,1,1,0,0,673,725,1,620,630,62.34634804725647,1,620,630,0.04948234558105469,50,70,2.0,0.5
1189,205,6,6,0,0,1162,1202,6,1090,1150,123.53494930267334,7,1082,1152,26.568153619766235,50,70,2.0,0.5
656,54,3,3,0,0,614,664,3,544,574,56.93663954734802,3,544,574,0.8349506855010986,50,70,2.0,0.5
1301,121,3,3,0,0,1286,1314,3,1248,1278,114.46158647537231,3,1248,1278,0.9693281650543213,50,70,2.0,0.5
